Status,Spam,Message
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
send,0,"Yes!!! Anoda gr8 opotunity has cum 2wrk in His vineyard. We r 2prayafuli prepare 4a ministratn dt goes inline wit""D VESSEL OF LIGHT""as we luk forward 2welcum dose in mawuko on sunday(feb14). PLZ  endavour 2wait on God nd receive sumtn new cncerng d topic. Time&venu to rehaz ""dz sat by 1pm @felwshp"" Gud 9t"
receive,0,Ungrateful bitch
receive,1,"Waheed Kashi posted: ""ur friendship is made of Gold that will..."". https://fb.com/l/1KsWytlMmRucZ9d Reply with your comment or ""like""."
receive,1,"Jesugbemi Omoniyi wants to be friends on Facebook.Reply ""1"" to confirm or go to: https://fb.com/l/2959E9pBadzgup6 "
receive,0,Gud evenin fellow Hons.....dis is 2 inform u dat SRA inaugural sitting is cumin up on wed. 17/02/15 by 1pm @COLENG AUD......plz b punctual
receive,1,CONGRATS ! Your 200% BONUS account credited with N75.00 valid till 22/02/2016.To check bonus dial #122*2#.
receive,1,Your recharge was successful. Dial *600# and get BACK DOUBLE whatever you use today FREE TOMORROW to browse  call  and SMS all networks.
receive,1,On your main balance  your credit is 119.40NGN 
receive,0,beloved..D pathway 2 kingdom effectiveness is UNITY..prepare 2 attend KINGDOM ROUNTABLE.feb 20..8am@the eden metro garden camp.its a breakfast meeting..b there.
receive,1,Dear Customer Your N200 plan has expired. Please buy a plan by Dialing *777# or http://hsi.glo.com/ or send PAYU to 127 to use data @ N51.2/MB.
send,0,She said she has sent d form just now dat u shud PLEASE  fill it b4 2moro morning. Tnx a lot sir
send,0,Gud aftanu sir  she said dt  d mistake dt was made by Mr. Lawal in my logbook wil affect my mark.Plz  help me to put Gud recommendation in d form to meet up sir
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,"Gud morng  hope u had a splndid 9t rest? Diz z a vital info dat we shud all ""PLEASE"" adhere to. We r 2wait 4a brief meetin immediately afta bible study 2day.Tnx"
send,0,Odulusi Gbenga Peter  Matric  no:2012/2685  I did my IT @dotsict  Supervisor name: Mr Durosinmi Kunle  e-mail:cunlexie@hotmail.com
send,0,Odulusi Gbenga Peter  Matric  no:2012/2685  I did my IT @dotsict  Supervisor name: Mr Durosinmi Kunle  e-mail:cunlexie@hotmail.com
receive,0,Cunlexie@hotmail.com
receive,1,"Dear Honourable Colleague  ""Doing what no one has never done will make u achieve what no one has never achieved""Embrace/Support!!A man of great dream...HON PHYLEEPINS 4 FUNAABSU DSP. Election holds by 2:30pm today @ SUB. Come one come all! I am so much counting on U. 10ks"
send,0,Gud morng sir  am presently @hospital....I was called dat my sister was rushed down to hospital..... I tot I wud leave der early...I wil explain beta wen I cum
send,0,Gud morng sir  am presently @hospital....I was called dat my sister was rushed down to hospital..... I tot I wud leave der early...I wil explain beta wen I cum
receive,1,G-312106 is your Google verification code.
receive,1,Get the latest ringtone. Dial *121#
receive,1,EBOLA VIRUS IS SPREAD BY CONTACT WITH BODY FLUIDS OF GRAVELY ILL INFECTED PERSONS OR ANIMALS LIKE BAT AND MONKEY. PLEASE CALL  6222 TOLL-FREE FOR GUIDANCE
receive,1,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Tue 2 Sep 2014. To disable auto renewal  please send stopautorenew to 440
receive,1,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,1,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Enjoy your share of N500 Airtime today. Call 14120 for FREE to get yours Now
receive,0,Get N500 Airtime when you Call 14120 today. Hurry  It's FREE to Call
receive,0,Get N500 Airtime when you Call 14120 today. Hurry  It's FREE to Call
receive,0,Call 14120 for FREE to Enjoy Additional N500 Airtime today..
receive,0,Dear Subscriber  your subscription to Airtel BlackBerry BES service will expire in 7 day(s). Please reload your line with N1500 by Mon 21 Jul 2014
receive,0,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Thu 14 Aug 2014. To disable auto renewal  please send stopautorenew to 440
receive,0,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,0,We have N500 Airtime up for GRABS!!! Call 14120 for FREE to get yours Now
receive,0,Thank you for calling Airtel. To get your  special offer the day. Call 1414
receive,0,Don't let your account balance run LOW!!! Call 14120 for FREE to get your AIRTIME today...
receive,0,Don't wait for your account balance to run LOW!!! Call 14120 for FREE to get More Airtime...Anytime
receive,0,Call 14120 now for FREE to ENJOY more talktime...#TGIF
receive,0,Dear Customer  make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil  also available data @ just N1/10kb
receive,0,Enjoy more Airtime on your Mobile phone today. Dial 14120 to get started NOW...
receive,0,Dear Customer  make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil  also available data @ just N1/10kb
receive,0,Dial *828# now to get the latest football world cup videos at N5 only!! To start browsing  just click on bit.ly/1lRRBtB (No data charges apply!)
receive,0,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,0,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Mon 21 Jul 2014. To disable auto renewal  please send stopautorenew to 440
receive,0,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Turn-Up your Day with Caller-Tunes. Call 1418 now to get the Party Started! 
receive,0,Dear Customer  make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil  also available data @ just N1/10kb
receive,0,Your favourite BlackBerry Monthly Bundle is still available at N1 500 providing you with 2GB worth of data allowance valid for 30 days! Dial  *440*16# to ENJOY!
receive,0,Download videos of latest fashion trends  health and travel tips for N5! Dial *828# to subscribe or click on bit.ly/1lRRBtB to browse. No data charges apply!
receive,0,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Wed 9 Jul 2014. To disable auto renewal  please send stopautorenew to 440
receive,0,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,0,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Download the latest Nollywood videos and gossip at N5 only!! Dial *828# to subscribe or to start browsing  just click on bit.ly/1lRRBtB.
receive,0,Dear Customer you have used 100% of your credit. Kindly load recharge to make call. If you are a prepaid customer  dial *500# to borrow from Extra Credit.
receive,0,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Mon 23 Jun 2014. To disable auto renewal  please send stopautorenew to 440
receive,0,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,0,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Download and dance to the videos of Aye  Yawa Dey and more at N5 only!! Dial *828# or to start browsing  just click on bit.ly/1lRRBtB (No data charges apply!)
receive,0,Dial *678*15# to keep yourself up to date with the latest happenings
receive,0,Download the latest Nollywood videos and gossip at N5 only!! Dial *828# or to start browsing  just click on bit.ly/1lRRBtB (No data charges apply!)
receive,0,Download videos of Jaiye Jaiye  Skelewu and more Naija songs for N5 only! Dial *828# or to start browsing  just click on bit.ly/1lRRBtB (No data charges apply!)
receive,0,Download and dance to the videos of Aye  Yawa Dey and more at N5 only!! Dial *828# or to start browsing  just click on bit.ly/1lRRBtB (No data charges apply!)
receive,0,Dear subscriber  your current Airtel Unlimited Blackberry Monthly service expires on Tue 10 Jun 2014. To disable auto renewal  please send stopautorenew to 440
receive,0,Dear subscriber  your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.
receive,0,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.
receive,0,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000  valid for 30 days. Dial *223# to check balance
receive,0,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000  valid for 30 days. Dial *223# to check balance
receive,0,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000  valid for 30 days. Dial *223# to check balance
